Order_ID,Order_Date,Region,City,Category,Sales_Channel,Sales_Rep,Payment_Method,Customer_Segment,Units_Sold,Unit_Price,Discount_Pct,Shipping_Cost,Customer_Age,Customer_Rating,Return_Flag,Revenue,Profit,Month,Month_Name,Quarter,Week,Day_of_Week
ORD-10152,2023-12-14,West,Mumbai,Clothing,In-Store,Bob,EMI,Corporate,6,441.08,15,19.33,67,3.9,0,2249.51,630.98,12,Dec,Q4,50,Thursday
ORD-10153,2023-05-05,West,Ahmedabad,Food,Online,Carol,UPI,Retail,20,273.12,20,153.63,34,2.8,0,4369.92,491.78,5,May,Q2,18,Friday
ORD-10154,2023-12-22,West,Ahmedabad,Electronics,Wholesale,Carol,Net Banking,SME,15,238.73,0,124.48,59,4.1,1,3580.95,469.16,12,Dec,Q4,51,Friday
ORD-10155,2023-07-07,West,Mumbai,Electronics,Online,Frank,Credit Card,Retail,28,287.65,15,98.22,19,3.8,0,6846.07,1574.18,7,Jul,Q3,27,Friday
ORD-10156,2023-07-18,West,Pune,Electronics,In-Store,Eva,UPI,SME,13,497.47,20,168.32,52,3.0,0,5173.69,1492.94,7,Jul,Q3,29,Tuesday
ORD-10157,2023-02-12,South,Bangalore,Sports,Online,David,Credit Card,Retail,28,56.51,5,166.91,61,4.2,0,1503.17,258.26,2,Feb,Q1,6,Sunday
ORD-10158,2023-03-15,South,Chennai,Furniture,Online,Alice,EMI,Retail,39,468.97,5,8.18,50,3.6,0,17375.34,6219.26,3,Mar,Q1,11,Wednesday
ORD-10159,2023-06-26,East,Bhubaneswar,Food,In-Store,Bob,UPI,Retail,47,104.86,5,130.99,38,4.5,0,4682.0,1396.98,6,Jun,Q2,26,Monday
ORD-10160,2023-09-12,East,Kolkata,Furniture,In-Store,Alice,Credit Card,Corporate,36,211.27,0,150.96,50,2.9,0,7605.72,2059.51,9,Sep,Q3,37,Tuesday
ORD-10161,2023-01-20,East,Kolkata,Sports,In-Store,Henry,UPI,Retail,4,238.73,10,20.04,49,4.3,0,859.43,84.52,1,Jan,Q1,3,Friday
ORD-10162,2023-05-09,East,Kolkata,Sports,Online,Henry,UPI,SME,7,466.99,0,119.31,46,4.5,1,3268.93,470.35,5,May,Q2,19,Tuesday
ORD-10163,2023-01-27,East,Kolkata,Sports,Online,Henry,UPI,Retail,8,255.73,10,140.05,32,4.3,0,1841.26,372.48,1,Jan,Q1,4,Friday
ORD-10164,2023-01-09,North,Chandigarh,Electronics,In-Store,Eva,Credit Card,Retail,27,456.4,0,117.34,25,4.1,0,12322.8,4122.99,1,Jan,Q1,2,Monday
ORD-10165,2023-01-13,North,Chandigarh,Food,Online,Alice,Credit Card,Retail,26,230.15,10,132.99,53,4.1,0,5385.51,414.73,1,Jan,Q1,2,Friday
ORD-10166,2023-10-05,South,Bangalore,Electronics,In-Store,Alice,UPI,Retail,33,201.92,10,42.64,51,5.0,0,5997.02,2194.83,10,Oct,Q4,40,Thursday
ORD-10167,2023-04-03,West,Pune,Electronics,Online,Carol,Cash,Corporate,29,77.62,20,171.17,27,3.6,0,1800.78,96.85,4,Apr,Q2,14,Monday
ORD-10168,2023-11-28,East,Bhubaneswar,Clothing,Online,Henry,UPI,SME,23,128.73,25,118.22,69,2.6,0,2220.59,150.09,11,Nov,Q4,48,Tuesday
ORD-10169,2023-11-03,North,Delhi,Electronics,In-Store,Grace,Cash,Corporate,31,401.22,5,4.21,42,2.9,1,11815.93,4003.63,11,Nov,Q4,44,Friday
ORD-10170,2023-06-21,North,Chandigarh,Food,Wholesale,Bob,UPI,SME,9,230.88,10,19.24,28,4.5,0,1870.13,281.32,6,Jun,Q2,25,Wednesday
ORD-10171,2023-09-24,East,Patna,Furniture,Online,Eva,Cash,Retail,7,41.56,0,112.24,45,3.6,1,290.92,-56.76,9,Sep,Q3,38,Sunday
ORD-10172,2023-08-25,East,Kolkata,Clothing,Online,Frank,Net Banking,SME,32,438.45,10,139.51,49,4.4,0,12627.36,4568.47,8,Aug,Q3,34,Friday
ORD-10173,2023-03-23,East,Bhubaneswar,Furniture,In-Store,Alice,Credit Card,Corporate,46,473.55,15,117.33,61,3.3,0,18515.8,4730.83,3,Mar,Q1,12,Thursday
ORD-10174,2023-07-18,North,Delhi,Clothing,Online,Frank,UPI,Retail,10,222.89,10,158.56,53,3.8,0,2006.01,619.72,7,Jul,Q3,29,Tuesday
ORD-10175,2023-04-27,South,Bangalore,Furniture,In-Store,Eva,EMI,Corporate,24,276.13,5,34.6,56,4.6,0,6295.76,1746.89,4,Apr,Q2,17,Thursday
ORD-10176,2023-11-25,East,Kolkata,Clothing,Online,Alice,Credit Card,Retail,8,436.24,10,116.82,68,4.5,0,3140.93,815.15,11,Nov,Q4,47,Saturday
ORD-10177,2023-02-21,North,Delhi,Food,In-Store,Henry,UPI,Retail,38,137.06,10,77.66,65,2.6,0,4687.45,1360.33,2,Feb,Q1,8,Tuesday
ORD-10178,2023-03-05,North,Chandigarh,Electronics,Online,David,EMI,Retail,7,193.14,15,13.96,34,3.2,0,1149.18,392.83,3,Mar,Q1,9,Sunday
ORD-10179,2023-07-07,South,Hyderabad,Clothing,Wholesale,David,EMI,Retail,2,429.51,0,156.47,51,4.6,0,859.02,-56.31,7,Jul,Q3,27,Friday
ORD-10180,2023-06-11,South,Hyderabad,Electronics,Online,Bob,Credit Card,SME,2,448.06,0,45.64,40,3.1,0,896.12,255.06,6,Jun,Q2,23,Sunday
ORD-10181,2023-07-12,West,Pune,Electronics,Online,Carol,Credit Card,SME,20,133.25,10,5.59,18,3.2,0,2398.5,499.06,7,Jul,Q3,28,Wednesday
ORD-10182,2023-10-30,North,Lucknow,Furniture,In-Store,Bob,EMI,Retail,49,361.08,5,155.82,48,3.2,0,16808.27,1683.14,10,Oct,Q4,44,Monday
ORD-10183,2023-08-07,South,Bangalore,Electronics,In-Store,Frank,Cash,Retail,24,477.53,5,46.41,47,4.6,0,10887.68,2333.61,8,Aug,Q3,32,Monday
ORD-10184,2023-04-04,West,Mumbai,Electronics,Wholesale,Frank,UPI,Retail,44,357.38,15,74.31,33,3.5,0,13366.01,2146.43,4,Apr,Q2,14,Tuesday
ORD-10185,2023-01-04,North,Lucknow,Clothing,In-Store,Bob,Credit Card,Retail,45,88.05,20,159.63,54,2.9,0,3169.8,939.87,1,Jan,Q1,1,Wednesday
ORD-10186,2023-09-10,East,Kolkata,Food,In-Store,Carol,Credit Card,Retail,46,44.39,0,85.64,20,4.0,0,2041.94,438.53,9,Sep,Q3,36,Sunday
ORD-10187,2023-07-24,North,Delhi,Clothing,In-Store,Eva,UPI,Corporate,44,439.98,25,39.89,42,4.2,1,14519.34,4782.34,7,Jul,Q3,30,Monday
ORD-10188,2023-12-15,West,Mumbai,Food,In-Store,Carol,UPI,Retail,18,77.24,5,151.7,54,2.7,0,1320.8,25.22,12,Dec,Q4,50,Friday
ORD-10189,2023-08-26,North,Chandigarh,Electronics,Online,Frank,Cash,SME,16,395.69,5,21.34,19,3.0,0,6014.49,1349.41,8,Aug,Q3,34,Saturday
ORD-10190,2023-08-19,North,Delhi,Furniture,Online,Frank,Credit Card,SME,31,469.9,20,196.27,58,3.5,0,11653.52,1419.28,8,Aug,Q3,33,Saturday
ORD-10191,2023-12-27,East,Bhubaneswar,Clothing,Online,Eva,EMI,Retail,18,177.74,5,70.1,64,3.8,0,3039.35,905.72,12,Dec,Q4,52,Wednesday
ORD-10192,2023-01-21,West,Mumbai,Electronics,Online,Carol,UPI,Retail,11,154.38,10,153.96,36,4.1,0,1528.36,269.7,1,Jan,Q1,3,Saturday
ORD-10193,2023-06-26,South,Hyderabad,Clothing,In-Store,Frank,Cash,Corporate,8,294.6,5,160.23,24,3.1,0,2238.96,282.84,6,Jun,Q2,26,Monday
ORD-10194,2023-12-02,South,Hyderabad,Furniture,In-Store,Bob,UPI,Retail,28,157.88,15,5.91,37,4.0,0,3757.54,1100.16,12,Dec,Q4,48,Saturday
ORD-10195,2023-06-27,West,Mumbai,Furniture,Online,Frank,UPI,Retail,26,449.9,0,100.35,46,3.2,0,11697.4,1188.83,6,Jun,Q2,26,Tuesday
ORD-10196,2023-02-01,South,Bangalore,Electronics,Wholesale,Alice,Net Banking,Retail,21,467.93,20,63.87,28,4.6,0,7861.22,2161.72,2,Feb,Q1,5,Wednesday
ORD-10197,2023-06-25,South,Hyderabad,Clothing,In-Store,Alice,UPI,Corporate,32,363.09,20,179.23,19,2.8,0,9295.1,841.49,6,Jun,Q2,25,Sunday
ORD-10198,2023-01-08,South,Bangalore,Electronics,Wholesale,Eva,Cash,Retail,28,361.03,0,38.94,63,3.1,0,10108.84,1877.13,1,Jan,Q1,1,Sunday
ORD-10199,2023-01-11,South,Chennai,Clothing,In-Store,Grace,UPI,SME,21,290.3,5,170.18,53,4.1,0,5791.48,696.21,1,Jan,Q1,2,Wednesday
ORD-10200,2023-02-08,South,Chennai,Electronics,In-Store,Frank,Net Banking,Retail,22,275.59,5,148.93,27,2.8,0,5759.83,901.75,2,Feb,Q1,6,Wednesday
ORD-10201,2023-02-16,East,Bhubaneswar,Food,Online,Grace,UPI,Retail,10,313.8,5,109.39,28,4.5,0,2981.1,785.92,2,Feb,Q1,7,Thursday
ORD-10202,2023-04-08,West,Ahmedabad,Furniture,Wholesale,David,UPI,SME,24,37.08,15,2.88,31,2.9,0,756.43,180.61,4,Apr,Q2,14,Saturday
ORD-10203,2023-10-13,East,Patna,Furniture,In-Store,Frank,Credit Card,Retail,17,178.63,5,153.34,36,5.0,0,2884.87,653.88,10,Oct,Q4,41,Friday
ORD-10204,2023-12-31,East,Kolkata,Clothing,In-Store,Bob,Credit Card,Retail,20,449.2,10,64.86,26,3.0,0,8085.6,2485.6,12,Dec,Q4,52,Sunday
ORD-10205,2023-01-14,West,Mumbai,Clothing,In-Store,Carol,EMI,SME,33,298.21,0,139.08,30,3.0,0,9840.93,2445.33,1,Jan,Q1,2,Saturday
ORD-10206,2023-12-19,West,Ahmedabad,Clothing,In-Store,Eva,Cash,Retail,10,214.02,25,19.65,67,3.6,0,1605.15,408.68,12,Dec,Q4,51,Tuesday
ORD-10207,2023-06-15,West,Mumbai,Electronics,Wholesale,Frank,UPI,SME,41,82.91,0,29.56,23,3.1,0,3399.31,941.08,6,Jun,Q2,24,Thursday
ORD-10208,2023-03-08,North,Chandigarh,Clothing,In-Store,Carol,Credit Card,Retail,37,79.44,0,73.33,29,3.9,0,2939.28,1085.29,3,Mar,Q1,10,Wednesday
ORD-10209,2023-05-31,South,Bangalore,Electronics,Online,Frank,Credit Card,Retail,40,455.05,0,199.32,25,4.2,0,18202.0,2529.08,5,May,Q2,22,Wednesday
ORD-10210,2023-04-14,East,Patna,Furniture,Online,Eva,UPI,Retail,11,365.85,10,57.62,25,4.7,0,3621.92,423.18,4,Apr,Q2,15,Friday
ORD-10211,2023-12-05,South,Hyderabad,Clothing,Online,Eva,EMI,Retail,12,80.87,5,52.0,66,4.4,0,921.92,230.83,12,Dec,Q4,49,Tuesday
ORD-10212,2023-06-10,East,Bhubaneswar,Furniture,Online,Alice,UPI,Corporate,34,389.84,20,130.62,29,4.4,0,10603.65,3908.17,6,Jun,Q2,23,Saturday
ORD-10213,2023-03-09,West,Ahmedabad,Electronics,Online,Bob,UPI,Retail,43,73.02,15,43.81,24,3.2,1,2668.88,852.06,3,Mar,Q1,10,Thursday
ORD-10214,2023-02-11,North,Lucknow,Electronics,Online,Bob,UPI,Retail,26,44.79,0,55.24,69,3.2,0,1164.54,105.16,2,Feb,Q1,6,Saturday
ORD-10215,2023-03-04,South,Chennai,Clothing,In-Store,Alice,Credit Card,SME,15,262.23,10,93.59,48,3.4,0,3540.11,1044.71,3,Mar,Q1,9,Saturday
ORD-10216,2023-08-04,West,Mumbai,Electronics,Online,Henry,Credit Card,Retail,7,155.41,20,79.11,65,4.6,0,870.3,166.05,8,Aug,Q3,31,Friday
ORD-10217,2023-11-16,South,Hyderabad,Electronics,Online,Alice,Cash,Corporate,14,368.6,10,7.05,29,4.6,0,4644.36,1193.53,11,Nov,Q4,46,Thursday
ORD-10218,2023-01-06,South,Hyderabad,Clothing,Wholesale,Grace,UPI,SME,28,404.24,5,141.27,64,4.7,0,10752.78,3281.05,1,Jan,Q1,1,Friday
ORD-10219,2023-01-12,West,Mumbai,Clothing,Online,Eva,Credit Card,Corporate,4,55.52,5,67.55,55,4.4,0,210.98,-43.5,1,Jan,Q1,2,Thursday
ORD-10220,2023-03-19,North,Lucknow,Food,Online,David,Cash,Retail,30,186.97,5,131.98,59,4.6,0,5328.64,1186.2,3,Mar,Q1,11,Sunday
ORD-10221,2023-05-17,North,Lucknow,Electronics,In-Store,Eva,EMI,Retail,22,247.46,10,92.68,45,2.9,0,4899.71,1702.7,5,May,Q2,20,Wednesday
ORD-10222,2023-02-04,North,Lucknow,Electronics,In-Store,Grace,Cash,Corporate,17,35.95,0,107.19,39,4.5,0,611.15,103.25,2,Feb,Q1,5,Saturday
ORD-10223,2023-11-18,West,Pune,Sports,Online,Eva,Credit Card,Retail,34,60.52,0,165.43,18,4.8,0,2057.68,295.37,11,Nov,Q4,46,Saturday
ORD-10224,2023-03-20,North,Lucknow,Food,Wholesale,Eva,UPI,Retail,47,329.27,20,33.84,27,3.8,0,12380.55,4441.99,3,Mar,Q1,12,Monday
ORD-10225,2023-03-18,South,Hyderabad,Clothing,In-Store,Frank,EMI,Retail,23,404.54,0,162.99,18,2.9,0,9304.42,1082.29,3,Mar,Q1,11,Saturday
ORD-10226,2023-10-26,West,Mumbai,Electronics,Wholesale,Alice,UPI,Retail,42,81.39,0,47.08,36,5.0,0,3418.38,1106.37,10,Oct,Q4,43,Thursday
ORD-10227,2023-03-01,South,Bangalore,Electronics,In-Store,David,Net Banking,Corporate,41,213.96,0,63.27,48,3.2,0,8772.36,3164.05,3,Mar,Q1,9,Wednesday
ORD-10228,2023-04-27,North,Lucknow,Electronics,Online,Henry,Cash,SME,20,238.26,0,94.24,68,3.4,0,4765.2,790.7,4,Apr,Q2,17,Thursday
ORD-10229,2023-09-24,South,Bangalore,Electronics,In-Store,Alice,EMI,Retail,18,488.72,0,164.39,61,3.6,0,8796.96,1417.54,9,Sep,Q3,38,Sunday
ORD-10230,2023-01-23,North,Chandigarh,Food,In-Store,Eva,UPI,Corporate,8,307.48,10,56.74,51,4.5,1,2213.86,730.09,1,Jan,Q1,4,Monday
ORD-10231,2023-09-02,East,Kolkata,Sports,In-Store,Alice,Credit Card,Retail,9,321.9,10,174.25,28,4.3,0,2607.39,282.05,9,Sep,Q3,35,Saturday
ORD-10232,2023-01-28,South,Hyderabad,Food,In-Store,Frank,Credit Card,Retail,37,445.3,20,48.39,40,2.7,0,13180.88,4734.87,1,Jan,Q1,4,Saturday
ORD-10233,2023-05-25,South,Hyderabad,Clothing,In-Store,Alice,Credit Card,Corporate,16,186.54,15,186.83,67,3.6,0,2536.94,216.28,5,May,Q2,21,Thursday
ORD-10234,2023-03-04,West,Ahmedabad,Furniture,In-Store,Eva,Credit Card,Retail,6,92.61,0,133.0,69,4.6,0,555.66,-51.35,3,Mar,Q1,9,Saturday
ORD-10235,2023-02-14,West,Mumbai,Furniture,Wholesale,Eva,UPI,Retail,11,31.96,15,4.82,25,3.4,1,298.83,113.08,2,Feb,Q1,7,Tuesday
ORD-10236,2023-06-18,South,Bangalore,Electronics,Wholesale,Alice,EMI,SME,4,411.35,20,193.48,45,4.7,0,1316.32,93.26,6,Jun,Q2,24,Sunday
ORD-10237,2023-12-10,South,Chennai,Electronics,Online,Grace,UPI,Corporate,16,248.52,0,93.86,55,4.8,0,3976.32,1320.69,12,Dec,Q4,49,Sunday
ORD-10238,2023-02-19,West,Ahmedabad,Electronics,Online,Carol,UPI,Corporate,9,329.35,5,20.51,41,3.9,0,2815.94,1059.31,2,Feb,Q1,7,Sunday
ORD-10239,2023-08-27,West,Ahmedabad,Clothing,In-Store,Eva,Cash,Retail,13,271.86,5,111.06,26,3.0,0,3357.47,642.25,8,Aug,Q3,34,Sunday
ORD-10240,2023-02-23,West,Ahmedabad,Food,Online,Grace,UPI,SME,30,124.72,0,160.99,68,4.1,0,3741.6,392.21,2,Feb,Q1,8,Thursday
ORD-10241,2023-02-24,East,Kolkata,Clothing,Online,Grace,Cash,Retail,44,127.94,25,158.53,66,5.0,0,4222.02,439.03,2,Feb,Q1,8,Friday
ORD-10242,2023-09-09,South,Bangalore,Food,In-Store,David,UPI,SME,2,497.52,0,29.65,61,3.9,0,995.04,160.8,9,Sep,Q3,36,Saturday
ORD-10243,2023-02-03,West,Mumbai,Furniture,In-Store,Grace,Credit Card,SME,34,99.39,5,53.76,28,4.2,0,3210.3,1147.18,2,Feb,Q1,5,Friday
ORD-10244,2023-03-13,South,Bangalore,Electronics,In-Store,Grace,EMI,Retail,45,200.18,0,193.9,59,3.3,1,9008.1,3132.51,3,Mar,Q1,11,Monday
ORD-10245,2023-05-10,South,Chennai,Furniture,Online,Alice,UPI,SME,20,496.06,5,137.97,60,3.4,0,9425.14,1882.2,5,May,Q2,19,Wednesday
ORD-10246,2023-03-20,North,Delhi,Sports,Wholesale,Bob,Credit Card,Retail,12,255.17,20,91.79,52,4.3,0,2449.63,608.85,3,Mar,Q1,12,Monday
ORD-10247,2023-01-31,South,Chennai,Electronics,Online,Carol,Net Banking,SME,28,173.67,0,187.22,49,3.9,0,4862.76,999.06,1,Jan,Q1,5,Tuesday
ORD-10248,2023-05-16,South,Hyderabad,Electronics,In-Store,Eva,Net Banking,Corporate,28,36.58,15,71.37,25,2.8,0,870.6,271.02,5,May,Q2,20,Tuesday
ORD-10249,2023-08-20,North,Chandigarh,Clothing,Online,Eva,UPI,Retail,6,306.94,10,166.49,32,4.8,0,1657.48,177.02,8,Aug,Q3,33,Sunday
ORD-10250,2023-07-20,South,Hyderabad,Food,Online,Grace,UPI,Corporate,25,182.0,0,20.57,48,3.5,0,4550.0,937.41,7,Jul,Q3,29,Thursday
ORD-10251,2023-06-07,South,Bangalore,Food,In-Store,Carol,Credit Card,Retail,10,406.08,5,46.83,27,4.9,0,3857.76,1273.74,6,Jun,Q2,23,Wednesday
ORD-10252,2023-01-31,West,Pune,Furniture,In-Store,David,Net Banking,SME,24,47.36,0,114.7,24,3.5,0,1136.64,80.14,1,Jan,Q1,5,Tuesday
ORD-10253,2023-06-04,West,Ahmedabad,Food,In-Store,Carol,UPI,Retail,27,199.39,25,66.68,30,2.5,0,4037.65,1429.87,6,Jun,Q2,22,Sunday
ORD-10254,2023-09-14,North,Delhi,Electronics,Online,Bob,Credit Card,Corporate,40,220.56,5,3.5,36,3.7,0,8381.28,3287.6,9,Sep,Q3,37,Thursday
ORD-10255,2023-05-07,South,Hyderabad,Electronics,Online,Bob,Credit Card,Retail,46,284.98,0,30.5,47,4.5,0,13109.08,2669.78,5,May,Q2,18,Sunday
ORD-10256,2023-08-02,West,Pune,Furniture,Online,Henry,Credit Card,Retail,10,16.06,0,32.4,41,4.9,0,160.6,-11.53,8,Aug,Q3,31,Wednesday
ORD-10257,2023-06-30,East,Patna,Food,Online,Grace,UPI,Retail,9,112.62,15,102.24,53,3.6,0,861.54,223.36,6,Jun,Q2,26,Friday
ORD-10258,2023-07-26,East,Kolkata,Furniture,Online,Henry,Net Banking,Retail,48,298.57,15,38.76,21,4.4,0,12181.66,2726.27,7,Jul,Q3,30,Wednesday
ORD-10259,2023-02-06,West,Pune,Sports,Online,Bob,Credit Card,Retail,35,391.63,10,2.68,59,3.7,0,12336.34,4249.74,2,Feb,Q1,6,Monday
ORD-10260,2023-10-17,South,Hyderabad,Electronics,Online,Carol,EMI,Retail,30,120.91,15,197.25,60,4.2,0,3083.2,684.81,10,Oct,Q4,42,Tuesday
ORD-10261,2023-06-17,East,Bhubaneswar,Sports,In-Store,David,Credit Card,Corporate,35,332.67,0,53.5,57,4.8,0,11643.45,3062.07,6,Jun,Q2,24,Saturday
ORD-10262,2023-01-06,East,Bhubaneswar,Electronics,Wholesale,Carol,Credit Card,Retail,1,476.14,10,65.38,31,4.0,0,428.53,16.5,1,Jan,Q1,1,Friday
ORD-10263,2023-12-10,North,Chandigarh,Food,In-Store,Alice,EMI,Retail,8,377.89,15,22.08,56,4.7,0,2569.65,686.76,12,Dec,Q4,49,Sunday
ORD-10264,2023-05-13,East,Patna,Food,Online,Henry,EMI,Retail,1,81.6,10,2.48,27,3.3,0,73.44,10.28,5,May,Q2,19,Saturday
ORD-10265,2023-07-01,North,Delhi,Electronics,In-Store,Henry,Credit Card,Corporate,44,405.06,0,128.61,20,4.9,0,17822.64,2973.81,7,Jul,Q3,26,Saturday
ORD-10266,2023-01-15,North,Chandigarh,Electronics,In-Store,Henry,UPI,Retail,5,348.11,0,147.62,43,3.4,1,1740.55,136.97,1,Jan,Q1,2,Sunday
ORD-10267,2023-03-14,North,Chandigarh,Electronics,Online,Henry,EMI,Retail,45,177.06,0,83.63,44,3.2,0,7967.7,1634.98,3,Mar,Q1,11,Tuesday
ORD-10268,2023-11-11,North,Lucknow,Clothing,In-Store,Bob,UPI,SME,28,438.98,10,184.76,51,3.6,0,11062.3,2617.24,11,Nov,Q4,45,Saturday
ORD-10269,2023-04-18,West,Mumbai,Food,Online,Bob,EMI,Retail,16,489.33,5,15.3,33,2.6,0,7437.82,1551.85,4,Apr,Q2,16,Tuesday
ORD-10270,2023-08-15,West,Mumbai,Sports,In-Store,Bob,Credit Card,Corporate,18,75.59,10,20.8,62,2.5,0,1224.56,382.21,8,Aug,Q3,33,Tuesday
ORD-10271,2023-10-02,South,Chennai,Sports,In-Store,Frank,EMI,SME,8,473.78,0,105.97,43,3.1,0,3790.24,392.37,10,Oct,Q4,40,Monday
ORD-10272,2023-09-28,West,Mumbai,Food,Online,David,Credit Card,Corporate,33,374.66,5,53.78,62,2.5,0,11745.59,1171.98,9,Sep,Q3,39,Thursday
ORD-10273,2023-11-26,North,Delhi,Food,Online,Bob,Cash,Retail,10,323.76,5,41.63,67,4.8,0,3075.72,326.04,11,Nov,Q4,47,Sunday
ORD-10274,2023-12-19,North,Delhi,Clothing,Online,Eva,Credit Card,SME,38,386.56,5,107.57,46,2.6,0,13954.82,1701.02,12,Dec,Q4,51,Tuesday
ORD-10275,2023-10-01,South,Bangalore,Clothing,Online,Frank,Credit Card,Retail,42,440.24,5,76.21,27,4.3,0,17565.58,2035.41,10,Oct,Q4,39,Sunday
ORD-10276,2023-11-19,North,Chandigarh,Food,Online,Henry,UPI,Retail,4,332.82,0,105.04,36,3.8,0,1331.28,81.99,11,Nov,Q4,46,Sunday
ORD-10277,2023-01-01,South,Chennai,Food,In-Store,Alice,Credit Card,Retail,14,204.46,10,100.22,46,2.6,0,2576.2,539.72,1,Jan,Q1,52,Sunday
ORD-10278,2023-08-29,East,Patna,Electronics,In-Store,Henry,EMI,SME,33,268.06,10,80.16,66,4.7,1,7961.38,1688.91,8,Aug,Q3,35,Tuesday
ORD-10279,2023-03-22,West,Pune,Food,In-Store,Carol,EMI,SME,49,470.05,25,135.69,52,3.7,1,17274.34,2198.58,3,Mar,Q1,12,Wednesday
ORD-10280,2023-11-17,West,Mumbai,Sports,Online,Alice,Cash,Retail,1,88.78,20,59.28,62,3.1,0,71.02,-45.7,11,Nov,Q4,46,Friday
ORD-10281,2023-12-23,West,Ahmedabad,Clothing,In-Store,Carol,Credit Card,SME,39,439.88,0,76.36,57,5.0,0,17155.32,4941.83,12,Dec,Q4,51,Saturday
ORD-10282,2023-06-24,South,Bangalore,Food,Online,Henry,Credit Card,Corporate,7,21.72,10,164.8,64,3.0,0,136.84,-112.95,6,Jun,Q2,25,Saturday
ORD-10283,2023-01-29,West,Pune,Electronics,In-Store,Eva,Credit Card,Corporate,47,131.6,0,83.92,28,3.1,0,6185.2,1070.93,1,Jan,Q1,4,Sunday
ORD-10284,2023-09-22,East,Patna,Furniture,Wholesale,Eva,EMI,Retail,7,325.53,0,7.38,21,3.3,0,2278.71,711.43,9,Sep,Q3,38,Friday
ORD-10285,2023-04-16,West,Ahmedabad,Electronics,In-Store,Grace,UPI,Retail,14,76.08,0,56.67,21,2.7,0,1065.12,367.9,4,Apr,Q2,15,Sunday
ORD-10286,2023-07-22,South,Chennai,Furniture,In-Store,Frank,Net Banking,Retail,16,466.66,10,186.34,69,3.8,0,6719.9,670.9,7,Jul,Q3,29,Saturday
ORD-10287,2023-10-06,East,Patna,Electronics,In-Store,Eva,Net Banking,Retail,10,37.64,20,76.93,56,2.8,0,301.12,-27.3,10,Oct,Q4,40,Friday
ORD-10288,2023-12-30,West,Ahmedabad,Electronics,Online,Frank,UPI,SME,3,427.93,0,188.41,60,3.0,0,1283.79,164.9,12,Dec,Q4,52,Saturday
ORD-10289,2023-02-09,South,Chennai,Clothing,Online,David,Credit Card,Retail,45,164.12,5,52.3,53,4.2,0,7016.13,882.59,2,Feb,Q1,6,Thursday
ORD-10290,2023-01-19,West,Mumbai,Furniture,In-Store,Bob,UPI,SME,49,262.84,0,115.25,28,4.9,0,12879.16,2538.03,1,Jan,Q1,3,Thursday
ORD-10291,2023-11-20,South,Chennai,Food,Online,Bob,UPI,Corporate,21,141.65,10,21.63,52,4.3,0,2677.18,529.37,11,Nov,Q4,47,Monday
ORD-10292,2023-03-29,South,Bangalore,Furniture,Online,Eva,UPI,Retail,35,484.3,0,81.73,38,2.6,1,16950.5,6635.59,3,Mar,Q1,13,Wednesday
ORD-10293,2023-02-26,North,Delhi,Clothing,Wholesale,David,UPI,Corporate,13,37.71,0,149.72,20,3.8,0,490.23,-54.41,2,Feb,Q1,8,Sunday
ORD-10294,2023-12-20,South,Hyderabad,Furniture,Online,Alice,Credit Card,Retail,24,257.48,20,149.07,20,4.0,0,4943.62,672.23,12,Dec,Q4,51,Wednesday
ORD-10295,2023-10-29,East,Bhubaneswar,Sports,Wholesale,Bob,Net Banking,SME,40,451.84,5,114.29,24,3.0,0,17169.92,3135.57,10,Oct,Q4,43,Sunday
ORD-10296,2023-11-30,South,Hyderabad,Electronics,In-Store,Alice,Net Banking,Corporate,36,30.74,10,178.96,35,4.1,0,995.98,179.76,11,Nov,Q4,48,Thursday
ORD-10297,2023-12-28,East,Patna,Food,Online,David,Cash,Retail,14,116.68,5,21.98,56,4.4,0,1551.84,363.71,12,Dec,Q4,52,Thursday
ORD-10298,2023-08-19,South,Hyderabad,Electronics,In-Store,Grace,UPI,Retail,34,104.26,20,160.03,38,4.1,0,2835.87,839.53,8,Aug,Q3,33,Saturday
ORD-10299,2023-07-18,West,Mumbai,Clothing,Online,Carol,Net Banking,SME,3,126.74,0,100.5,54,2.8,0,380.22,3.28,7,Jul,Q3,29,Tuesday
ORD-10300,2023-10-08,South,Chennai,Clothing,Online,Henry,UPI,Retail,7,445.87,0,6.38,33,4.3,0,3121.09,754.75,10,Oct,Q4,40,Sunday
ORD-10301,2023-04-16,West,Ahmedabad,Clothing,In-Store,Carol,Credit Card,Retail,8,335.33,5,84.97,60,3.5,0,2548.51,512.92,4,Apr,Q2,15,Sunday
ORD-10302,2023-10-19,South,Bangalore,Furniture,Online,Bob,UPI,SME,43,385.19,5,45.7,55,2.9,0,15735.01,3779.22,10,Oct,Q4,42,Thursday
ORD-10303,2023-10-09,West,Pune,Electronics,Online,Eva,UPI,Retail,32,313.27,20,27.14,18,3.1,0,8019.71,2252.71,10,Oct,Q4,41,Monday
ORD-10304,2023-04-27,South,Hyderabad,Sports,Wholesale,Henry,UPI,Corporate,2,261.33,15,37.26,35,3.2,0,444.26,40.31,4,Apr,Q2,17,Thursday
ORD-10305,2023-12-02,North,Delhi,Food,Wholesale,Grace,UPI,Corporate,8,295.34,5,97.16,68,4.8,0,2244.58,563.8,12,Dec,Q4,48,Saturday
